,DRAIN_SQKM,PPTAVG_BASIN,T_AVG_BASIN,T_MAX_BASIN,T_MAXSTD_BASIN,T_MIN_BASIN,T_MINSTD_BASIN,RH_BASIN,STREAMS_KM_SQ_KM,PERDUN,HIRES_LENTIC_PCT,NDAMS_2009,STOR_NID_2009,FORESTNLCD06,PLANTNLCD06,ELEV_MEAN_M_BASIN,SLOPE_PCT,RAW_DIS_NEAREST_DAM,RAW_AVG_DIS_ALLDAMS,RAW_DIS_NEAREST_MAJ_DAM,RAW_AVG_DIS_ALL_MAJ_DAMS,site_no,MAJ_NDAMS_2009,POWER_NUM_PTS,POWER_SUM_MW,lat,lon,HYDRO_DISTURB_INDX,BFI_AVE,FRAGUN_BASIN,DEVNLCD06,AWCAVE,PERMAVE,RFACT,BARRENNLCD06,DECIDNLCD06,EVERGRNLCD06,MIXEDFORNLCD06,SHRUBNLCD06,GRASSNLCD06,WOODYWETNLCD06,EMERGWETNLCD06,GEOL_REEDBUSH_DOM_PCT,GEOL_REEDBUSH_SITE,STRAHLER_MAX,MAINSTEM_SINUOUSITY,REACHCODE,ARTIFPATH_PCT,ARTIFPATH_MAINSTEM_PCT,PERHOR,TOPWET,CONTACT,CANALS_PCT,RAW_AVG_DIS_ALLCANALS,NPDES_MAJ_DENS,RAW_AVG_DIS_ALL_MAJ_NPDES,FRESHW_WITHDRAWAL,PCT_IRRIG_AG,ROADS_KM_SQ_KM,PADCAT1_PCT_BASIN,PADCAT2_PCT_BASIN
87,1170.957,218.8145,7.653434,12.54412,1.715665,1.39977,1.687192,68.05508,0.7469845604919736,3.025508,1.7066043012,2,485.3523143889998,80.73982436,0.0,1135.381,30.12888,1.236764,3.1849000000000003,1.236764,3.1849000000000003,14181500,2,2,118.0,44.75262194,-122.29841204,17,68.17364,4.066699999999997,0.8540708429999999,volcanic,4.821063,149.5677,2.058317,0.01760099,80.64544,0.07678337,11.45087,3.606974,0.01106787,0.002920689,69.24687,sedimentary,5,1.6343636593223763,17090005000070,5.4127008661843306,26.23210356823445,0.9475979,9.993938,11.56177,0.0,-999.0,0.0,-999.0,73.81507,0.0,1.2009732210491075,23.60847,16.32296
88,458.1774,214.0177,8.803032,14.60082,1.4761,2.978755,1.106305,69.08873,0.6882240372397243,2.607026,0.0276967,0,0.0,83.1523473,0.08171507,889.5012,30.59348,-999.0,0.0,0.0,-999.0,14185000,0,1,4.1,44.39179225,-122.49758167,9,53.68856,2.581630000000004,0.761560935,sedimentary,2.174431,140.0791,0.06757208,0.1485014,82.3185,0.6853459,14.25948,1.653748,0.0,0.0,74.52841,sedimentary,4,1.3489337709830362,17090006000085,0.11820294188254984,0.0,1.81692,9.874619,27.87192,0.0,-999.0,0.0,-999.0,42.467699999999994,0.0,1.5742555176226503,4.882868,23.28605
89,258.1965,241.6325,8.994134,13.88514,1.155455,3.065938,0.8612069,69.17373,0.6771017422776838,2.00572,0.003485717,0,0.0,82.164630093,0.0,918.7104,37.80117,-999.0,0.0,0.0,-999.0,14185900,0,0,0.0,44.54012357,-122.43591548,9,54.61423,3.2724699999999984,0.805549265,sedimentary,2.381793,184.1216,0.06727435,0.008714293,82.05239,0.1035258,16.57668,0.3830803,0.0,0.0,76.14349,sedimentary,4,1.3366311840335938,17090006000848,0.0,0.0,0.6465669,10.00719,11.77917,0.0,-999.0,0.0,-999.0,42.467699999999994,0.0,1.6077441018758967,0.6479948,55.44277
90,1444.943,216.769,9.179298,14.70389,1.499895,3.343226,1.203445,69.31694,0.6566323377461948,2.316125,1.33410828621,3,419.300536422544,76.33884230000001,0.16399956999999998,815.5933,30.63076,1.512083,5.1521930000000005,1.512083,6.690015000000001,14187200,2,3,104.1,44.41234682,-122.6886956,17,53.67132,3.6529000000000025,0.717786235,sedimentary,2.050494,141.606,0.3575851,0.1996273,75.00517,1.134045,18.42687,2.955729,0.006477765,0.0,72.6824,sedimentary,5,1.2736088521962545,17090006000052,5.707132289617908,13.660894454755294,1.345533,10.02626,35.18355,0.0,-999.0,0.0,-999.0,42.467699999999994,0.01297746,1.6787416527849197,3.9439,21.90375
91,2436.125,184.8541,8.232374,13.38733,1.99729,2.701021,1.767016,69.68968,0.7415046436451331,2.919443,0.4477234318,15,47.19019795782236,75.39892900000001,6.745739,830.2515,21.41705,6.740997,29.87313,19.846169999999997,42.062870000000004,14211010,6,6,179.42,45.379287,-122.577313,18,65.92062,14.611699999999999,3.3098804,volcanic,2.713177,121.5103,0.1373575,0.400546,73.37152,1.626863,11.40695,2.083416,0.3255499,0.06247218,90.7796,volcanic,5,1.4827135469088533,17090011000040,4.103279011602094,34.8069978466875,0.5908193,10.52474,132.7934,0.5887827599454827,53.835370000000005,0.0,-999.0,70.3436159979,1.5686280000000001,1.4398238189259194,6.671593,17.17039
92,68.4882,148.9398,11.59749,16.45266,0.3271133,5.633989,0.3191425,69.84359,0.7568337319421448,3.909087,0.32195322,1,0.5400930379247811,23.28051,28.61705,160.5515,7.689132,3.751049,3.751049,0.0,-999.0,14211500,0,0,0.0,45.4776202,-122.50786858,17,47.7091,83.30413,42.717278,volcanic,1.209827,73.9158,0.0,3.025047,9.201293,11.05417,1.772714,2.114379,1.157718,0.3206392,100.0,volcanic,3,1.2721514658832225,17090012000097,0.0,0.0,1.558985,11.66529,663.1056,0.0,-999.0,0.0,-999.0,160.3805938,3.0418250000000002,4.753656834315984,0.0,0.0
93,137.3274,134.2942,11.72683,16.70815,0.3823763,5.967389,0.4730436,69.71995,0.5465721334562512,3.670575,0.28114743,2,0.43097007589162833,15.307788,14.909332000000001,119.8521,5.538866,7.327759,10.99981,0.0,-999.0,14211550,0,0,0.0,45.452897,-122.64315,19,46.65999,89.50845,66.63979699999999,volcanic,1.932984,65.73585,0.007864263,1.805504,6.746882,6.755402,1.002038,1.215684,0.667807,0.2025048,100.0,volcanic,3,1.3364281809259473,17090012000095,0.0,0.0,0.8374632,12.67161,617.8938,0.0,-999.0,0.0,-999.0,181.4680273887,0.3636364,8.022668025922957,0.0,0.0
94,28936.87,163.8853,9.898497,15.39557,2.14778,4.085036,1.956101,71.58305,0.7125829434904327,2.902418,0.77961258,257,118.92621143890132,54.0704983,20.442219,558.2355,17.99624,5.382391999999999,72.20792999999999,5.627403,98.89084,14211720,33,42,981.152,45.51845163,-122.66787353,24,53.79314,33.91145,7.2410985000000005,volcanic,1.875084,102.5659,0.8118686,0.8555703,49.4067,3.808228,10.92881,3.897671,1.53147,0.2686821,51.6502,volcanic,9,1.7264951002148838,17090012000085,5.19145564095302,85.70151865008235,1.898386,11.29861,831.1607,1.4282727576052672,98.21366,0.10712976213391429,70.36281,61.5545466,6.745769999999999,1.8109926885665244,6.700994,7.278795
95,985.7133,144.7505,5.708974,13.38549,2.04385,0.4036695,1.427268,68.94733,0.738742390916304,3.568574,0.03104351,2,0.9494109494109495,87.726031755,0.0053869622,1425.416,15.65528,3.279065,6.427021,3.279065,6.427021,14330000,2,1,32.0,42.73040519,-122.51642477,13,75.42341,2.1926500000000004,0.6749224,volcanic,5.057498,77.14681,1.029001,0.005569571,87.71051,0.009952184,9.94908,0.5945745,0.001278262,0.01360436,91.12575,volcanic,5,1.6709159807192506,17100307000311,0.15257855043517596,1.2717165256924305,0.1191578,10.4845,37.97406,0.9225749607038399,2.770877,0.0,-999.0,54.6429095,0.006344775,1.1579310130034768,30.31517,15.59462
96,3154.809,122.07,7.661912,14.75854,2.465192,1.688915,1.750586,68.15886,0.6839085979531566,2.44815,0.5399757394,9,201.35776809309215,77.4645142,0.6282981000000001,1185.512,17.73781,3.334435,27.726869999999998,12.615219999999999,27.9052,14339000,6,7,95.875,42.52484711,-122.84282026,18,71.76662,3.2705200000000048,0.7496271320000001,volcanic,2.652383,67.45604,0.9684359,0.1330255,76.89738,0.4341087,17.98115,1.69176,0.02182383,0.02484778,79.9427,volcanic,6,1.559357535036971,17100307000138,1.7505303343852734,15.479319646826578,0.7255361,10.2973,117.0272,4.427365393323417,19.834619999999997,0.0,-999.0,63.45825020000001,2.445028,1.213901063424125,18.19602,14.90205
97,6362.33,99.08439,8.928386,15.8471,2.582752,2.54262,1.83788,68.81097,0.7026092642160969,1.531777,0.475255178,51,114.23844330614729,61.6154907,6.360514,1005.657,18.93729,7.261645000000001,48.138419999999996,28.98971,59.12663,14361500,18,10,115.425,42.43039607,-123.31783647,24,67.0978,14.526079999999993,4.1582173000000004,volcanic,2.171836,54.48957,0.6984329,0.2943167,59.53049,1.790684,22.50008,3.847478,0.3367823,0.09421077,68.79913,granitic,7,1.5891234596195547,17100308000014,2.791179518199503,39.423379337773476,1.083527,10.48039,174.991,11.38436215391058,44.41573,0.03143502459004799,44.483309999999996,65.53878900000001,2.609988,1.5146410198779379,9.621763,13.06678
98,10196.52,105.0198,9.381645,16.26611,2.523255,3.242782,1.812805,68.83826,0.7041268981966397,1.409253,0.361438119,58,82.30060844288052,65.127077,4.751222,927.8098,23.75066,53.19714,104.4677,87.5677,117.2819,14372300,19,11,115.425,42.58038667,-124.05953333,21,60.76893,15.335620000000006,4.5281659,volcanic,2.03195,68.19872,0.4935273,0.26018,62.68291,2.183987,20.10918,4.053351,0.4940745,0.1251339,56.76249,sedimentary,7,1.686477178020888,17100310000048,2.8507611240891606,64.770021457952,0.9412956,10.41409,130.9568,9.662945683657851,98.44456,0.02942180273269704,91.40008,53.782351899999995,0.45979139999999996,1.5383140522452758,8.399708,9.645954
